cowcode	year	gwf_casename	gwf_country	gwf_regimetype	gwf_next	gwf_prior	gwf_spell	gwf_duration	gwf_fail	gwf_party	gwf_military	gwf_monarchy	gwf_personal	gwf_nonautocracy	gwf_disagree
640	1953	Turkey 50-57	Turkey	NA	party	party	7	3	0	0	0	0	0	democracy	3
640	1954	Turkey 50-57	Turkey	NA	party	party	7	4	0	0	0	0	0	democracy	3
640	1955	Turkey 50-57	Turkey	NA	party	party	7	5	0	0	0	0	0	democracy	3
640	1956	Turkey 50-57	Turkey	NA	party	party	7	6	0	0	0	0	0	democracy	3
640	1957	Turkey 50-57	Turkey	NA	party	party	7	7	1	0	0	0	0	democracy	3
640	1958	Turkey 57-60	Turkey	party	military	democracy	3	1	0	1	0	0	0	NA	0
640	1959	Turkey 57-60	Turkey	party	military	democracy	3	2	0	1	0	0	0	NA	0
640	1960	Turkey 57-60	Turkey	party	military	democracy	3	3	1	1	0	0	0	NA	0
640	1961	Turkey 60-61	Turkey	military	democracy	party	1	1	1	0	1	0	0	NA	0
640	1962	Turkey 61-80	Turkey	NA	military	military	19	1	0	0	0	0	0	democracy	0
640	1963	Turkey 61-80	Turkey	NA	military	military	19	2	0	0	0	0	0	democracy	0
640	1964	Turkey 61-80	Turkey	NA	military	military	19	3	0	0	0	0	0	democracy	0
640	1965	Turkey 61-80	Turkey	NA	military	military	19	4	0	0	0	0	0	democracy	0
640	1966	Turkey 61-80	Turkey	NA	military	military	19	5	0	0	0	0	0	democracy	0
640	1967	Turkey 61-80	Turkey	NA	military	military	19	6	0	0	0	0	0	democracy	0
640	1968	Turkey 61-80	Turkey	NA	military	military	19	7	0	0	0	0	0	democracy	0
640	1969	Turkey 61-80	Turkey	NA	military	military	19	8	0	0	0	0	0	democracy	0
640	1970	Turkey 61-80	Turkey	NA	military	military	19	9	0	0	0	0	0	democracy	0
640	1971	Turkey 61-80	Turkey	NA	military	military	19	10	0	0	0	0	0	democracy	0
640	1972	Turkey 61-80	Turkey	NA	military	military	19	11	0	0	0	0	0	democracy	0
640	1973	Turkey 61-80	Turkey	NA	military	military	19	12	0	0	0	0	0	democracy	0
640	1974	Turkey 61-80	Turkey	NA	military	military	19	13	0	0	0	0	0	democracy	0
640	1975	Turkey 61-80	Turkey	NA	military	military	19	14	0	0	0	0	0	democracy	0
640	1976	Turkey 61-80	Turkey	NA	military	military	19	15	0	0	0	0	0	democracy	0
640	1977	Turkey 61-80	Turkey	NA	military	military	19	16	0	0	0	0	0	democracy	0
640	1978	Turkey 61-80	Turkey	NA	military	military	19	17	0	0	0	0	0	democracy	0
640	1979	Turkey 61-80	Turkey	NA	military	military	19	18	0	0	0	0	0	democracy	0
640	1980	Turkey 61-80	Turkey	NA	military	military	19	19	1	0	0	0	0	democracy	0
640	1981	Turkey 80-83	Turkey	military	democracy	democracy	3	1	0	0	1	0	0	NA	0
640	1982	Turkey 80-83	Turkey	military	democracy	democracy	3	2	0	0	1	0	0	NA	0
640	1983	Turkey 80-83	Turkey	military	democracy	democracy	3	3	1	0	1	0	0	NA	0
640	1984	Turkey 83-NA	Turkey	NA		military	27	1	0	0	0	0	0	democracy	0
640	1985	Turkey 83-NA	Turkey	NA		military	27	2	0	0	0	0	0	democracy	0
640	1986	Turkey 83-NA	Turkey	NA		military	27	3	0	0	0	0	0	democracy	0
640	1987	Turkey 83-NA	Turkey	NA		military	27	4	0	0	0	0	0	democracy	0
640	1988	Turkey 83-NA	Turkey	NA		military	27	5	0	0	0	0	0	democracy	0
640	1989	Turkey 83-NA	Turkey	NA		military	27	6	0	0	0	0	0	democracy	0
640	1990	Turkey 83-NA	Turkey	NA		military	27	7	0	0	0	0	0	democracy	0
640	1991	Turkey 83-NA	Turkey	NA		military	27	8	0	0	0	0	0	democracy	0
640	1992	Turkey 83-NA	Turkey	NA		military	27	9	0	0	0	0	0	democracy	0
640	1993	Turkey 83-NA	Turkey	NA		military	27	10	0	0	0	0	0	democracy	0
640	1994	Turkey 83-NA	Turkey	NA		military	27	11	0	0	0	0	0	democracy	0
640	1995	Turkey 83-NA	Turkey	NA		military	27	12	0	0	0	0	0	democracy	0
640	1996	Turkey 83-NA	Turkey	NA		military	27	13	0	0	0	0	0	democracy	0
640	1997	Turkey 83-NA	Turkey	NA		military	27	14	0	0	0	0	0	democracy	0
640	1998	Turkey 83-NA	Turkey	NA		military	27	15	0	0	0	0	0	democracy	0
640	1999	Turkey 83-NA	Turkey	NA		military	27	16	0	0	0	0	0	democracy	0
640	2000	Turkey 83-NA	Turkey	NA		military	27	17	0	0	0	0	0	democracy	0
640	2001	Turkey 83-NA	Turkey	NA		military	27	18	0	0	0	0	0	democracy	0
640	2002	Turkey 83-NA	Turkey	NA		military	27	19	0	0	0	0	0	democracy	0
640	2003	Turkey 83-NA	Turkey	NA		military	27	20	0	0	0	0	0	democracy	0
640	2004	Turkey 83-NA	Turkey	NA		military	27	21	0	0	0	0	0	democracy	0
640	2005	Turkey 83-NA	Turkey	NA		military	27	22	0	0	0	0	0	democracy	0
640	2006	Turkey 83-NA	Turkey	NA		military	27	23	0	0	0	0	0	democracy	0
640	2007	Turkey 83-NA	Turkey	NA		military	27	24	0	0	0	0	0	democracy	0
640	2008	Turkey 83-NA	Turkey	NA		military	27	25	0	0	0	0	0	democracy	0
640	2009	Turkey 83-NA	Turkey	NA		military	27	26	0	0	0	0	0	democracy	0
640	2010	Turkey 83-NA	Turkey	NA		military	27	27	0	0	0	0	0	democracy	6
645	1946	Iraq 32-58	Iraq	monarchy	personal		26	14	0	0	0	1	0	NA	0
645	1947	Iraq 32-58	Iraq	monarchy	personal		26	15	0	0	0	1	0	NA	0
645	1948	Iraq 32-58	Iraq	monarchy	personal		26	16	0	0	0	1	0	NA	0
645	1949	Iraq 32-58	Iraq	monarchy	personal		26	17	0	0	0	1	0	NA	0
645	1950	Iraq 32-58	Iraq	monarchy	personal		26	18	0	0	0	1	0	NA	0
645	1951	Iraq 32-58	Iraq	monarchy	personal		26	19	0	0	0	1	0	NA	0
645	1952	Iraq 32-58	Iraq	monarchy	personal		26	20	0	0	0	1	0	NA	0
645	1953	Iraq 32-58	Iraq	monarchy	personal		26	21	0	0	0	1	0	NA	0
645	1954	Iraq 32-58	Iraq	monarchy	personal		26	22	0	0	0	1	0	NA	0
645	1955	Iraq 32-58	Iraq	monarchy	personal		26	23	0	0	0	1	0	NA	0
645	1956	Iraq 32-58	Iraq	monarchy	personal		26	24	0	0	0	1	0	NA	0
645	1957	Iraq 32-58	Iraq	monarchy	personal		26	25	0	0	0	1	0	NA	0
645	1958	Iraq 32-58	Iraq	monarchy	personal		26	26	1	0	0	1	0	NA	0
645	1959	Iraq 58-63	Iraq	personal	personal	monarchy	5	1	0	0	0	0	1	NA	0
645	1960	Iraq 58-63	Iraq	personal	personal	monarchy	5	2	0	0	0	0	1	NA	0
645	1961	Iraq 58-63	Iraq	personal	personal	monarchy	5	3	0	0	0	0	1	NA	0
645	1962	Iraq 58-63	Iraq	personal	personal	monarchy	5	4	0	0	0	0	1	NA	0
645	1963	Iraq 58-63	Iraq	personal	personal	monarchy	5	5	1	0	0	0	1	NA	0
645	1964	Iraq 63-68	Iraq	personal	sppersonal	personal	5	1	0	0	0	0	1	NA	0
645	1965	Iraq 63-68	Iraq	personal	sppersonal	personal	5	2	0	0	0	0	1	NA	0
645	1966	Iraq 63-68	Iraq	personal	sppersonal	personal	5	3	0	0	0	0	1	NA	0
645	1967	Iraq 63-68	Iraq	personal	sppersonal	personal	5	4	0	0	0	0	1	NA	0
645	1968	Iraq 63-68	Iraq	personal	sppersonal	personal	5	5	1	0	0	0	1	NA	0
645	1969	Iraq 68-79	Iraq	party-personal	personal	personal	11	1	0	1	0	0	0	NA	0
645	1970	Iraq 68-79	Iraq	party-personal	personal	personal	11	2	0	1	0	0	0	NA	0
645	1971	Iraq 68-79	Iraq	party-personal	personal	personal	11	3	0	1	0	0	0	NA	0
645	1972	Iraq 68-79	Iraq	party-personal	personal	personal	11	4	0	1	0	0	0	NA	0
645	1973	Iraq 68-79	Iraq	party-personal	personal	personal	11	5	0	1	0	0	0	NA	0
645	1974	Iraq 68-79	Iraq	party-personal	personal	personal	11	6	0	1	0	0	0	NA	0
645	1975	Iraq 68-79	Iraq	party-personal	personal	personal	11	7	0	1	0	0	0	NA	0
645	1976	Iraq 68-79	Iraq	party-personal	personal	personal	11	8	0	1	0	0	0	NA	0
645	1977	Iraq 68-79	Iraq	party-personal	personal	personal	11	9	0	1	0	0	0	NA	0
645	1978	Iraq 68-79	Iraq	party-personal	personal	personal	11	10	0	1	0	0	0	NA	0
645	1979	Iraq 68-79	Iraq	party-personal	personal	personal	11	11	1	1	0	0	0	NA	0
645	1980	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	1	0	0	0	0	1	NA	0
645	1981	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	2	0	0	0	0	1	NA	0
645	1982	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	3	0	0	0	0	1	NA	0
645	1983	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	4	0	0	0	0	1	NA	0
645	1984	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	5	0	0	0	0	1	NA	0
645	1985	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	6	0	0	0	0	1	NA	0
645	1986	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	7	0	0	0	0	1	NA	0
645	1987	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	8	0	0	0	0	1	NA	0
645	1988	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	9	0	0	0	0	1	NA	0
645	1989	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	10	0	0	0	0	1	NA	0
645	1990	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	11	0	0	0	0	1	NA	0
645	1991	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	12	0	0	0	0	1	NA	0
645	1992	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	13	0	0	0	0	1	NA	0
645	1993	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	14	0	0	0	0	1	NA	0
645	1994	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	15	0	0	0	0	1	NA	0
645	1995	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	16	0	0	0	0	1	NA	0
645	1996	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	17	0	0	0	0	1	NA	0
645	1997	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	18	0	0	0	0	1	NA	0
645	1998	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	19	0	0	0	0	1	NA	0
645	1999	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	20	0	0	0	0	1	NA	0
645	2000	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	21	0	0	0	0	1	NA	0
645	2001	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	22	0	0	0	0	1	NA	0
645	2002	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	23	0	0	0	0	1	NA	0
645	2003	Iraq 79-03	Iraq	personal	foreign-occupied	sppersonal	24	24	1	0	0	0	1	NA	0
645	2004	Iraq 03-10	Iraq	NA		personal	7	1	0	0	0	0	0	foreign-occupied	5
645	2005	Iraq 03-10	Iraq	NA		personal	7	2	0	0	0	0	0	foreign-occupied	5
645	2006	Iraq 03-10	Iraq	NA		personal	7	3	0	0	0	0	0	foreign-occupied	5
645	2007	Iraq 03-10	Iraq	NA		personal	7	4	0	0	0	0	0	foreign-occupied	5
645	2008	Iraq 03-10	Iraq	NA		personal	7	5	0	0	0	0	0	foreign-occupied	5
645	2009	Iraq 03-10	Iraq	NA		personal	7	6	0	0	0	0	0	foreign-occupied	5
645	2010	Iraq 03-10	Iraq	NA		personal	7	7	1	0	0	0	0	foreign-occupied	6
651	1946	Egypt 22-52	Egypt	monarchy	tthreat		30	24	0	0	0	1	0	NA	0
651	1947	Egypt 22-52	Egypt	monarchy	tthreat		30	25	0	0	0	1	0	NA	0
651	1948	Egypt 22-52	Egypt	monarchy	tthreat		30	26	0	0	0	1	0	NA	0
651	1949	Egypt 22-52	Egypt	monarchy	tthreat		30	27	0	0	0	1	0	NA	0
651	1950	Egypt 22-52	Egypt	monarchy	tthreat		30	28	0	0	0	1	0	NA	0
651	1951	Egypt 22-52	Egypt	monarchy	tthreat		30	29	0	0	0	1	0	NA	0
651	1952	Egypt 22-52	Egypt	monarchy	tthreat		30	30	1	0	0	1	0	NA	0
651	1953	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	1	0	1	0	0	0	NA	0
651	1954	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	2	0	1	0	0	0	NA	0
651	1955	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	3	0	1	0	0	0	NA	0
651	1956	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	4	0	1	0	0	0	NA	0
651	1957	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	5	0	1	0	0	0	NA	0
651	1958	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	6	0	1	0	0	0	NA	0
651	1959	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	7	0	1	0	0	0	NA	0
651	1960	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	8	0	1	0	0	0	NA	0
651	1961	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	9	0	1	0	0	0	NA	0
651	1962	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	10	0	1	0	0	0	NA	0
651	1963	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	11	0	1	0	0	0	NA	0
651	1964	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	12	0	1	0	0	0	NA	0
651	1965	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	13	0	1	0	0	0	NA	0
651	1966	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	14	0	1	0	0	0	NA	0
651	1967	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	15	0	1	0	0	0	NA	0
651	1968	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	16	0	1	0	0	0	NA	0
651	1969	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	17	0	1	0	0	0	NA	0
651	1970	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	18	0	1	0	0	0	NA	0
651	1971	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	19	0	1	0	0	0	NA	0
651	1972	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	20	0	1	0	0	0	NA	0
651	1973	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	21	0	1	0	0	0	NA	0
651	1974	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	22	0	1	0	0	0	NA	0
651	1975	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	23	0	1	0	0	0	NA	0
651	1976	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	24	0	1	0	0	0	NA	0
651	1977	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	25	0	1	0	0	0	NA	0
651	1978	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	26	0	1	0	0	0	NA	0
651	1979	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	27	0	1	0	0	0	NA	0
651	1980	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	28	0	1	0	0	0	NA	0
651	1981	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	29	0	1	0	0	0	NA	0
651	1982	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	30	0	1	0	0	0	NA	0
651	1983	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	31	0	1	0	0	0	NA	0
651	1984	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	32	0	1	0	0	0	NA	0
651	1985	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	33	0	1	0	0	0	NA	0
651	1986	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	34	0	1	0	0	0	NA	0
651	1987	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	35	0	1	0	0	0	NA	0
651	1988	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	36	0	1	0	0	0	NA	0
651	1989	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	37	0	1	0	0	0	NA	0
651	1990	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	38	0	1	0	0	0	NA	0
651	1991	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	39	0	1	0	0	0	NA	0
651	1992	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	40	0	1	0	0	0	NA	0
651	1993	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	41	0	1	0	0	0	NA	0
651	1994	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	42	0	1	0	0	0	NA	0
651	1995	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	43	0	1	0	0	0	NA	0
651	1996	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	44	0	1	0	0	0	NA	0
651	1997	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	45	0	1	0	0	0	NA	0
651	1998	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	46	0	1	0	0	0	NA	0
651	1999	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	47	0	1	0	0	0	NA	0
651	2000	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	48	0	1	0	0	0	NA	0
651	2001	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	49	0	1	0	0	0	NA	0
651	2002	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	50	0	1	0	0	0	NA	0
651	2003	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	51	0	1	0	0	0	NA	0
651	2004	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	52	0	1	0	0	0	NA	0
651	2005	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	53	0	1	0	0	0	NA	0
651	2006	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	54	0	1	0	0	0	NA	0
651	2007	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	55	0	1	0	0	0	NA	0
651	2008	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	56	0	1	0	0	0	NA	0
651	2009	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	57	0	1	0	0	0	NA	0
651	2010	Egypt 52-NA	Egypt	party-military-personal		monarchy	58	58	0	1	0	0	0	NA	6
652	1947	Syria 46-47	Syria	oligarchy	democracy		1	1	1	1	0	0	0	NA	0
652	1948	Syria 47-49	Syria	NA	indirect military	oligarchy	2	1	0	0	0	0	0	democracy	3
652	1949	Syria 47-49	Syria	NA	indirect military	oligarchy	2	2	1	0	0	0	0	democracy	3
652	1950	Syria 49-51	Syria	indirect military	military	democracy	2	1	0	0	1	0	0	NA	0
652	1951	Syria 49-51	Syria	indirect military	military	democracy	2	2	1	0	1	0	0	NA	0
652	1952	Syria 51-54	Syria	military	democracy	indirect military	3	1	0	0	1	0	0	NA	0
652	1953	Syria 51-54	Syria	military	democracy	indirect military	3	2	0	0	1	0	0	NA	0
652	1954	Syria 51-54	Syria	military	democracy	indirect military	3	3	1	0	1	0	0	NA	0
652	1955	Syria 54-57	Syria	NA	personal	military	3	1	0	0	0	0	0	democracy	3
652	1956	Syria 54-57	Syria	NA	personal	military	3	2	0	0	0	0	0	democracy	3
652	1957	Syria 54-57	Syria	NA	personal	military	3	3	1	0	0	0	0	democracy	3
652	1958	Syria 57-58	Syria	personal	not-independent	democracy	1	1	1	0	0	0	1	NA	0
652	1959	Syria 58-61	Syria	NA	democracy	personal	3	1	0	0	0	0	0	not-independent	5
652	1960	Syria 58-61	Syria	NA	democracy	personal	3	2	0	0	0	0	0	not-independent	5
652	1961	Syria 58-61	Syria	NA	democracy	personal	3	3	1	0	0	0	0	not-independent	5
652	1962	Syria 61-62	Syria	NA	indirect military	not-independent	1	1	1	0	0	0	0	democracy	3
652	1963	Syria 62-63	Syria	indirect military	tthreat	democracy	1	1	1	0	1	0	0	NA	0
652	1964	Syria 63-NA	Syria	party-military-personal		indirect military	47	1	0	1	0	0	0	NA	0
652	1965	Syria 63-NA	Syria	party-military-personal		indirect military	47	2	0	1	0	0	0	NA	0
652	1966	Syria 63-NA	Syria	party-military-personal		indirect military	47	3	0	1	0	0	0	NA	0
652	1967	Syria 63-NA	Syria	party-military-personal		indirect military	47	4	0	1	0	0	0	NA	0
652	1968	Syria 63-NA	Syria	party-military-personal		indirect military	47	5	0	1	0	0	0	NA	0
652	1969	Syria 63-NA	Syria	party-military-personal		indirect military	47	6	0	1	0	0	0	NA	0
652	1970	Syria 63-NA	Syria	party-military-personal		indirect military	47	7	0	1	0	0	0	NA	0
652	1971	Syria 63-NA	Syria	party-military-personal		indirect military	47	8	0	1	0	0	0	NA	0
652	1972	Syria 63-NA	Syria	party-military-personal		indirect military	47	9	0	1	0	0	0	NA	0
652	1973	Syria 63-NA	Syria	party-military-personal		indirect military	47	10	0	1	0	0	0	NA	0
652	1974	Syria 63-NA	Syria	party-military-personal		indirect military	47	11	0	1	0	0	0	NA	0
652	1975	Syria 63-NA	Syria	party-military-personal		indirect military	47	12	0	1	0	0	0	NA	0
652	1976	Syria 63-NA	Syria	party-military-personal		indirect military	47	13	0	1	0	0	0	NA	0
652	1977	Syria 63-NA	Syria	party-military-personal		indirect military	47	14	0	1	0	0	0	NA	0
652	1978	Syria 63-NA	Syria	party-military-personal		indirect military	47	15	0	1	0	0	0	NA	0
652	1979	Syria 63-NA	Syria	party-military-personal		indirect military	47	16	0	1	0	0	0	NA	0
652	1980	Syria 63-NA	Syria	party-military-personal		indirect military	47	17	0	1	0	0	0	NA	0
652	1981	Syria 63-NA	Syria	party-military-personal		indirect military	47	18	0	1	0	0	0	NA	0
652	1982	Syria 63-NA	Syria	party-military-personal		indirect military	47	19	0	1	0	0	0	NA	0
652	1983	Syria 63-NA	Syria	party-military-personal		indirect military	47	20	0	1	0	0	0	NA	0
652	1984	Syria 63-NA	Syria	party-military-personal		indirect military	47	21	0	1	0	0	0	NA	0
652	1985	Syria 63-NA	Syria	party-military-personal		indirect military	47	22	0	1	0	0	0	NA	0
652	1986	Syria 63-NA	Syria	party-military-personal		indirect military	47	23	0	1	0	0	0	NA	0
652	1987	Syria 63-NA	Syria	party-military-personal		indirect military	47	24	0	1	0	0	0	NA	0
652	1988	Syria 63-NA	Syria	party-military-personal		indirect military	47	25	0	1	0	0	0	NA	0
652	1989	Syria 63-NA	Syria	party-military-personal		indirect military	47	26	0	1	0	0	0	NA	0
652	1990	Syria 63-NA	Syria	party-military-personal		indirect military	47	27	0	1	0	0	0	NA	0
652	1991	Syria 63-NA	Syria	party-military-personal		indirect military	47	28	0	1	0	0	0	NA	0
652	1992	Syria 63-NA	Syria	party-military-personal		indirect military	47	29	0	1	0	0	0	NA	0
652	1993	Syria 63-NA	Syria	party-military-personal		indirect military	47	30	0	1	0	0	0	NA	0
652	1994	Syria 63-NA	Syria	party-military-personal		indirect military	47	31	0	1	0	0	0	NA	0
652	1995	Syria 63-NA	Syria	party-military-personal		indirect military	47	32	0	1	0	0	0	NA	0
652	1996	Syria 63-NA	Syria	party-military-personal		indirect military	47	33	0	1	0	0	0	NA	0
652	1997	Syria 63-NA	Syria	party-military-personal		indirect military	47	34	0	1	0	0	0	NA	0
652	1998	Syria 63-NA	Syria	party-military-personal		indirect military	47	35	0	1	0	0	0	NA	0
652	1999	Syria 63-NA	Syria	party-military-personal		indirect military	47	36	0	1	0	0	0	NA	0
652	2000	Syria 63-NA	Syria	party-military-personal		indirect military	47	37	0	1	0	0	0	NA	0
652	2001	Syria 63-NA	Syria	party-military-personal		indirect military	47	38	0	1	0	0	0	NA	0
652	2002	Syria 63-NA	Syria	party-military-personal		indirect military	47	39	0	1	0	0	0	NA	0
652	2003	Syria 63-NA	Syria	party-military-personal		indirect military	47	40	0	1	0	0	0	NA	0
652	2004	Syria 63-NA	Syria	party-military-personal		indirect military	47	41	0	1	0	0	0	NA	0
652	2005	Syria 63-NA	Syria	party-military-personal		indirect military	47	42	0	1	0	0	0	NA	0
652	2006	Syria 63-NA	Syria	party-military-personal		indirect military	47	43	0	1	0	0	0	NA	0
652	2007	Syria 63-NA	Syria	party-military-personal		indirect military	47	44	0	1	0	0	0	NA	0
652	2008	Syria 63-NA	Syria	party-military-personal		indirect military	47	45	0	1	0	0	0	NA	0
652	2009	Syria 63-NA	Syria	party-military-personal		indirect military	47	46	0	1	0	0	0	NA	0
652	2010	Syria 63-NA	Syria	party-military-personal		indirect military	47	47	0	1	0	0	0	NA	6
660	1946	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	3	0	0	0	0	0	democracy	0
660	1947	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	4	0	0	0	0	0	democracy	0
660	1948	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	5	0	0	0	0	0	democracy	0
660	1949	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	6	0	0	0	0	0	democracy	0
660	1950	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	7	0	0	0	0	0	democracy	0
660	1951	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	8	0	0	0	0	0	democracy	0
660	1952	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	9	0	0	0	0	0	democracy	0
660	1953	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	10	0	0	0	0	0	democracy	0
660	1954	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	11	0	0	0	0	0	democracy	0
660	1955	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	12	0	0	0	0	0	democracy	0
660	1956	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	13	0	0	0	0	0	democracy	0
660	1957	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	14	0	0	0	0	0	democracy	0
660	1958	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	15	0	0	0	0	0	democracy	0
660	1959	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	16	0	0	0	0	0	democracy	0
660	1960	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	17	0	0	0	0	0	democracy	0
660	1961	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	18	0	0	0	0	0	democracy	0
660	1962	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	19	0	0	0	0	0	democracy	0
660	1963	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	20	0	0	0	0	0	democracy	0
660	1964	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	21	0	0	0	0	0	democracy	0
660	1965	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	22	0	0	0	0	0	democracy	0
660	1966	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	23	0	0	0	0	0	democracy	0
660	1967	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	24	0	0	0	0	0	democracy	0
660	1968	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	25	0	0	0	0	0	democracy	0
660	1969	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	26	0	0	0	0	0	democracy	0
660	1970	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	27	0	0	0	0	0	democracy	0
660	1971	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	28	0	0	0	0	0	democracy	0
660	1972	Lebanon 43-76	Lebanon	NA	warlord/foreign-occupied		33	29	0	0	0	0	0	democracy	0
